,filename,url,description,type,filepath,scraped,old_filename,old_filepath,height,width,channels,landscape,text
10,img_0000010.jpg,https://www.zervant.com/prod/uploads/2021/09/logiciel-de-facturation-gratuit-facture.png,Logiciel de facturation gratuit - Fonctionnalités - Zervant,facture,./final/img_0000010.jpg,1,img_0000010.jpg,./facture/img_0000010.jpg,581.0,581.0,3.0,0.0," ACIURE-ZU2057 Dates de facaraton oumnun Gehance 0ncau2 RENOV' PRO jmanatte Dubon GPace n Manchar 23200 Aubusson Renov Pro Entreprise de rénovation Marc Patk 123 Rues o Bains 891005 Sens 0elole enswpresom Merccavur thoisi Aino"" hol Desonpoen migeurs Date Qe unine. Prixunitaire TVA Montant 04042021 100 pce 0006 0os MODOE 06/09/2021 100 pce 90000€ 100 99000E 6oN20R1 10,00 m2 55,00€ 100 605,006 ournture et poses dune paroi de couche Fournture et poses cun meubles doubles wasqet ournire : poues cunt Carneage mursetsols TotalHT TVA1 10 TotalTTC 2255,00C 00006 05036 Moyens de palement: Banque: AB Banque FK 2345 AN:1234947450 Conditions de pament oN jours Rénov Pro Entreprise de eMvaDon A  sa coe Manins de M 1235ss"
11,img_0000011.jpg,https://www.coover.fr/wp-content/uploads/2019/11/modele-facture-excel.png,Modèle de facture (Mise à jour 2022),facture,./final/img_0000011.jpg,1,img_0000012.jpg,./facture/img_0000012.jpg,606.0,559.0,3.0,0.0," - B 2 3 FACTURE No 5 Nom de votre société 6 adresse 7 CP Ville N SIRET 8 Tél: 9 10 11 12 13 Nom du client Adresse code postal ville 14 Date de facture 15 Date de livraison: 16 Echéance de paiement: 17 18 19 Quantité 20 21 22 23 24 25 26 27 28 29 30 31 33 34 35 Designation Prix unitaire HT Prix total HT Titre de la prestation + description 0,00 0,00 0,00 0,00: 0,00 Total HT T.V.A 20% Total TTC 0,00 0,00E 0,00 32 Informations complementaires (BIC, IBAN) modèle de facture"
12,img_0000012.jpg,https://www.facture.net/blog/wp-content/uploads/2021/03/facture2.jpg,Délai de facturation : quand faut-il envoyer les factures à ses clients ? -  Facture.net,facture,./final/img_0000012.jpg,1,img_0000013.jpg,./facture/img_0000013.jpg,700.0,700.0,3.0,0.0," INVOICE Brand Name AS n Invoice to: Dwyane Clark 24 Dummy Street Area. Location, Lorem ipsum, 570xx59x Invoices Date 5214a 01/02/2020 SL. Item Description Lorem Ipsum Dofor 2 Pellentesque id neque ligula 3 interdum et malesuada fames Vivamus volutpat aucibus Price $50.00 $20,00 $10.00 $90,00 Qty. Total $50,00 $60.00 $20,00 $90,00 3 2 Thank you for your business Payment infor Ascouns - 12361 54781 0012 ACI H Lam ipsim Bank Dtas A your ank details verms & Conditions soren sums dier : 1 conasrtstur dietssing - ft gsim tn sonsecenr Sub Totalt Taxi Total: $220.00 0.00% $220.00 Authorised Sign"
13,img_0000013.jpg,https://www.invoicesimple.com/wp-content/uploads/2019/03/Screen-Shot-2019-03-05-at-11.37.39-AM.png,Modele facture | Modèles gratuits en ligne et téléchargeables,facture,./final/img_0000013.jpg,1,img_0000014.jpg,./facture/img_0000014.jpg,1036.0,801.0,3.0,0.0," <Nom de la compagnie> <Details du contact LOGO <Adresse postale> FACTURE Date No de facture <Conditions de paiement par exemple: du dans x jour Destinataire <Nom> <Nom del la societe> <Adresse postale> <Téléphone> <Email> Envoyezà <Nom> <Nom de la societe> <Adresse postale> <Téléphone> <Email> DESCRIPTION QUANTITE PRIX UNITAIRE TOTAL 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00% 0.00 0.00 0.00€ Remarques, notes et instructions de paiement: SOUS-TOTAL REMISE SOUS-TOTAL MOINS LESI REMISES TAUX DIMPOSITION TAXE TOTAL EXPEDIIO, MANUTENTION SOLDE DU"
14,img_0000014.jpg,https://templates.biztree.com/imgs/460px/1674.png,Facture pro forma - Modèles & Exemples PDF | Biztree.com,facture,./final/img_0000014.jpg,1,img_0000016.jpg,./facture/img_0000016.jpg,595.0,460.0,3.0,0.0," NOM DE VOTRE ENTREPRISE Slogan de votre entreprise Adresse Vite. Etat/Province, Code Postal reléphone 123.456.7890 Fax 123.456.7691 DATE 1/1/2002 Doit: Nom Entreprise Adresse Telephone Numéro Facture N': 100 Code client: Prepare par Vile, EtatProvince Code Postal Pro forma valable, usqulau: oanoz Facture pro forma Commentaires ou indications particulieres: Aucun VENDEUR NUMERO BC. DATE EXP. TRANSIT POINT F0.8. MODALITES D0 a a vraison MONTANT QUANTITÉ DESCRIPTION PRIX UNITAIRE TVA TOTAL HT $ TVA AUIRES TOTAL 8.607 MONTANT DEDUIT Sivous d une queston concemant la présende facture pro forma, hésistez pas à nous sontacier INOM N TEL NOUS vous REMERCIONS DE NOUS AVOIR CHOSIS"
15,img_0000015.jpg,https://www.kpulse.fr/public/ressources/factures/thumbnails/modele_2.png,20 modèles de facture gratuits à télécharger (Word / PDF),facture,./final/img_0000015.jpg,1,img_0000017.jpg,./facture/img_0000017.jpg,1081.0,765.0,3.0,0.0, Logo Date Numéro de facture Nom de l'entreprise Adresse Code Postal et Ville Numéro de téléphone Email Nom du client Adresse Code Postal et Ville Numéro de téléphone Email Objet : intitulé Description Unité Quantité Prix Unitaire HT TVA Total HT 39.90 € Licence KPulse pour 1 utilisateur 1 39.90€ 20% Montant Total HT Remise HT Total Net HT Total TVA Montant Total TTC Montant déjà versé Reste à payer Lal loi n'92/1442 du 31 décembre 1992 nous fait lobligation de vous indiquer que le non-respect des conditions de paiement entraine des intérêts de retard suivant modalités et taux défini par lal loi. Une indemnité forfaitaire de 40€ sera due pour frais de recouvrement en cas de retard de paiement. Mode de règlement: Conditions de reglement R Date imite de règlement : Nom del l'entreprise et adresse
16,img_0000016.jpg,https://app.invoicesimple.com/images/content/fr/1-facture-en-ligne.png,Facture gratuite en ligne | facture Facile,facture,./final/img_0000016.jpg,1,img_0000018.jpg,./facture/img_0000018.jpg,1097.0,954.0,3.0,0.0," Facture De À Nom Entreprise nom@entreprise.com 123 Rue Ville :33122334455 Nom Du Client nom@client.com 456 heureux Téléphone: 33122334455 Facture Nombre FAC0001 Date Échéance Lal Description Description De L'article 1 Description De L'article 2 9 avr. 2019 Exigible Dès Réception Coût Unitaire 1444,00 € 115,00 € Quantité 1,00 11,00 Sous-total VAT (20%6) Total Solde Da Montan 1444,00 1265,00 2709,00 541,80 3250,80 3250,80"
17,img_0000017.jpg,https://www.hopenergie.com/uploads/media/default/0001/01/x30e9453c0dc642d52b8b8f9939636d8b6472c4ca.jpeg.pagespeed.ic.urTk75eVOr.jpg,Comprendre la facture EDF : exemple de facture EDF,facture,./final/img_0000017.jpg,1,img_0000019.jpg,./facture/img_0000019.jpg,386.0,674.0,3.0,1.0," Votre contrat Electricité ""Tarif Bleu""-oewA-Optiont Base eDF Prixiimos Montants EHT TVA: Abonnement E-0AVA-GuC0I. au310120 Ba-0AVA-aN0lR22. a001,0320 Ba-0AVA-G.0A0V2PA aus 070020 Deduction-E Base-OEKVA-dus 0800 au 07/03/20 Total. Abonnement (dont acheminement 10,926) 7,98 8,10 4,10 7,98 6,38 5,5% 9,72 5,5% 16,20 5,5% 15,96 5,5% 16,34 Releve debut Relevet tn Consokwh PrixeHTAwh MontanteHt VA consommation Bae-0VA-GV00I2. au 070320 2264 (Enedis) 3589 (Enedis) 1325 0,0957 126,6 20,0 Total consommation (dont acheminement 49,956) 1325 126,86 Consok OKWh PYXCTWWA MontanteHT TVA Taxes et contnputions Taxes sur lac consommation Finale dElectricine (CFE) Coninbution a Service PMC dElectricite (CSPE) Contnbution Tarifaire dAchemnemens Blectncde (OTA) Total Taxes et Contributions Total Electricité hors TVA 1325 0,00982 1325 1301 20,0% 2981 20,0% 2,95 5,5% 45,77 188,97 0,02250 Enconclusion Total fachure hons VVAS du 10932020 TVA20,005 sur un montant otal de 169168 ASSMNN de 192€ Total facture TTC du' 10/03/2020 16a9 33.93€ Montant total 1066 223,96 223,96€ TTC"
18,img_0000018.jpg,https://files.intum.com/v/vosfactures/files/facturation-produit-nom-description.PNG,Base de Connaissances - Vos Factures - Afficher ou non la Description des  Produits,facture,./final/img_0000018.jpg,1,img_0000020.jpg,./facture/img_0000020.jpg,525.0,777.0,3.0,1.0," Facture No F/06.2019/090 Date de création: : 17/06/2019 Date limite. de validité. :1 17/07/2019 FIDELI FIDELI 32 Rue dus commerce 75022 Paris CEDEX, France Numéro IVAFR123456789 tideli@tideli.co M.& Mme Dupont 13 rue du Paradis 75014 Paris, France 016//6//65125/5 installation cimatisation Montant TVA 200,00 Désignation Réf. Qté PUHT Total HT TVA DK500 1pc 1000,00 1000,00 20% Totall ( DAIKIN Appareil climatisation pompe à 1200,00 chaleur Climatiseur mural réversible. Garantie 3 ans pièces et5 ans compresseur. Total: 1000,00 200,00 Total HT Montant TVA TotalTTC 1200,00 1000,00€ 200,00€ 1200,00€"
19,img_0000019.jpg,https://www.henrri.com/wp-content/uploads/2017/07/Facture-haute.png,Factures simples et professionnelles | Henrri logiciel de facturation,facture,./final/img_0000019.jpg,1,img_0000021.jpg,./facture/img_0000021.jpg,896.0,1275.0,3.0,1.0," - HeARRi a Accueil Accès V rapide FACTUREE ENJUILLET 36799EHT IMPAYES POURI UNI MONTANTDE 32603€ FACTURE APERÇU FACTURE FINALISEE ACTIONS. AVANCEES FACTURE - PLACO & PEINTURE RIVAUS HeARRi ENVOYER LAF FACTURE MON ENTREPRISE 5, rue des marchands 68000COLMAR moi@monentrepnise.r N1 TVAI Intracommunautire:FR49353458044 FACTURE No17-07-10 Lel lundi 24 juillet 2017 Image Désignation BATIMENT LEVAILLANT Mel Béatrice LEVAILLANT: 3rue) Victor Hugo 68000 COLMAR Quantité PUVente % Rem TVA MontantHT 10,00 25,00€ 0,00 20,00 250,00€ Plaque de placo BA13 Rouleau Bandes de placo 2,00 15,00 0,00 20,00 30,00 Pose 10 plaques de Placo 10,00 80,00€ 10,00 20,00 720,00 Peinture Blanche unie- Satinée Pro- -10L 3,00 78,00 0,00 20,00 234,00 Aide"
20,img_0000020.jpg,https://www.fransat.fr/wp-content/uploads/2021/11/Facture-Assistance.png,Bien comprendre ma facture - Fransat,facture,./final/img_0000020.jpg,1,img_0000022.jpg,./facture/img_0000022.jpg,1441.0,964.0,3.0,0.0," fransat FRANSAT Facture no Adresse de facturation Votre référence client FRANSAT : Votre identifiant FRANSAT: Date de paiement le : Mode de paiement : 2 Désignation UA: 2 Date de début: Quantité 1 PUHT .00€ PUTTC .00€ Pack Sport /Sans engagement à 14.99 € TTC/mois Total HT TotalTVA Total 00€ .00€ .00€ Détails des Taxes Taux TVA10% Total HT TVA .00€ .00€ 5 FRANSAT, société anonyme, au capital de 2 323 823 EUR, RCS 32 Boulevard Gallieni 92130 Issy-les-Moulineaux No TVA intra-communautaire : FR 89512443201 Paris No 512-443:201, www.fransat.fr viaeutelsat"
21,img_0000021.jpg,https://lienzo.s3.amazonaws.com/images/8b11f3ae586a5ad576082b8f1bc5f2c3-modele-facture-vierge-2.png,Modèles de facture | exemples factures gratuits et imprimables - Wise,facture,./final/img_0000021.jpg,1,img_0000023.jpg,./facture/img_0000023.jpg,906.0,732.0,3.0,0.0," Le nom de votre société Facture Numéro de client: : Numéro de facture: : Date de facture: Date de livraison: Echéance de paiement Expédier à: Adresse Code postale ville Téléphone Email Prix unitaire HT Adresse Code postale ville Téléphone Facturera: Adresse Code postale ville Téléphone Email Description Email Site web Quantité Prix total HT €0.00 €0.00 €0.00 €0.00 €0.00 €0.00 €0.00 €0.00 €0.00 €0.00 €0.00 20.00% 60.00 €0.00 €0.00 Remarques et instructions de paiement: Ai inclure ici: L'indemnité forfaitaire pour frais de recouvrement en cas de retard de parement Numéro de compte bancaire, BIC, BAN. SOUS-TOTAL: - REMISE: TAUX DE TVA: TOTALTTC: SOUS-TOTAL MOINS LES REMISES: EXPEDITION ET MANUTENTION: SOMME FINALE. A PAYER: Nous apprécions votre clientèle. Sivous-avez des questions sur cette facture, n'hesitez pas à nous contacter. Numéro SIRET! Code APE Numéro TVA Intracommunitaire"
22,img_0000022.jpg,https://prix-elec.com/sites/prix-elec.com/files/2020-04/facture-EDF-page-1.jpg,Facture EDF : comprendre son calcul la consulter et payer en ligne,facture,./final/img_0000022.jpg,1,img_0000024.jpg,./facture/img_0000024.jpg,990.0,700.0,3.0,0.0," NOUS CONTACTER Nclient 7 006 451 088 Identifiant Internet: DUPONT DUPONTOYAHOOFR Par iInternet Document: à conserver 5 ans Page 4 eDF edf.fr apptication mobile EDF&MOI mail 18 servicecient@ed.r Par téléphone Du lundi au samedi dès 8h et jusqua 21h 09.69366666 (Service gratun - prix mppel Mon Compte Sur Serveur Vocal 0970833333 (Service oratui*prikmppal Par courrier EDF SERVICE CLIENTS TSA 20012. 41975 BLOIS CEDEX9 Nos boutiques Retrouvez la boutique la plus proche de chez vous sur boutiques.edt.com Urgence depannage Electricité (Enedis) 0972675031 Servioe gratuit - prix appel Urgence depannage Gaz (GRDF) 0800473333 Servica Lieu de consommation -VILLA 23 ALLEE DES BLEUS 31520 BAMONVILLE ST AGNE mtulaire du contrat Mme, M. DUPONT DUPONT DURAND MARTIN Votre contra! N'de client - 7006 451 088 Nde compte: 9074019451011 (numéro à transmettre pour le rogloment de vos factures) Electricité arif Blout Point de vrason PDLS N""991 136 1793 354 072 Puissance: : 06 KVA Base Gaz naturel Mon Contrat Gaz Naturel Prix Point de comptage (PCE): N'00 136: 324 071:838 Conso: 2 DUPON DUPONT DURAND MARTIN 23 ALLEE DES BLEUS 31520 RAMONVILLE ST AGNE Facture du 21/12/2016 N 32363072840 Electricité (relevé client) Gaz naturel (relevé estime) TVA Facture TTC Montanttot: 267,36 TTC Preleve le 05/01/2017 53,65 € 175,67 € 38,04€ m 267,36€ Les prochaines étapes Prochaine acture vers le 18/02/2017 Prochaine relève Enedis vers le 19/02/2017. Prochaine relève GrDF vers le 19/02/2017. Fixe"" Prélèvement automatique Le montant de 267,36€ sera prélevé le 05/01/2017 sur le compte ci-de Titulaire du compte: : DUPONT Dupont Compte bancaire - FR7900559-""34"""
23,img_0000023.jpg,https://www.obat.fr/blog/wp-content/uploads/2020/12/modele-facture-gratuit-sevdesk.png,Les 7 meilleurs modèles de facture gratuits - Excel et Word,facture,./final/img_0000023.jpg,1,img_0000027.jpg,./facture/img_0000027.jpg,753.0,615.0,3.0,0.0," Sevenit GmbH Hauptstrabe 40 77654 Offenburg Monsieur Jean Dupont Acheteur SA Rue du Château 34000 MONTPELLIER FACTURE Numéro de facture : 1001 Date de facture : 02/08/2018 N"" client : 321 Description page 1 Qantité Unité Prix unitaire HT Total HT TVA Main-d'oeuvre Tracteur Bois de chauffage 30 1 10 h. pce. stère 40,00 € 12 200,00 € 18 800,00€ € 1 800,00 € 80,00€ 800,00 € Total HT 80,00€ Total TVA 3000,00 € 800,00E Total HT TVA - 20 % TVA 10 % Total TTC 38 800, 600,00 80,00 € 4 - 480,00 € TVA 20 % 600,00E TVA1 10 % Conditions de paiement : 30% à la commande, paiement à rèception de facture Mode de paiement : par virement ou chèque Nous vous remercions de votre confiance. Cordialement Sevenit GmbH Hauptstrabe 40 Max Mustermann 77654 Offenburg Allemagne Tél.: (9,7821-549370-0: E-Mail: infogsevenit.de Détails banguaires BIC PBNKDEFF. N"" Siret 380 000 000 000XX Code. APE 0815 C N"" TVAI Intracom. DE 84 380000000 Drecb IBAN DE 85 12345678 0123456789."
24,img_0000024.jpg,https://intia.fr/app/uploads/2018/07/Facture-INFast-v2.png,Modèle de facture – INTIA,facture,./final/img_0000024.jpg,1,img_0000028.jpg,./facture/img_0000028.jpg,1273.0,900.0,3.0,0.0," FACTURE Numéro :F1806A-A-002 Version:1.0 Date de facturation: 27/06/2018 Référence client: C1806A-006 INTA Libérez-vous du temps Nom de votre entreprise Nom du client Adresse du client CPVILLE France Tél.: 0000000000 Adresse CPVILLE France delphine@intia.fr Description Nom de l'article Description 2 3 Prix Unit. HT Qté. Remise 100,00 € Total HT TVA Total TTC 85,00 € 20% 4 1 15% 15,00€ 0% 0% 102,00 € 17,00€ Nom du groupe d'articles Nom de l'article 2 Description Nom de l'article 3 Description 50,00 € 70,00 € 1 1 50,00 € 20% 70,00 € 20% 60,00€ 84,00 € 10,00€ 14,00€ 5 Total TTC: : 144,00 € Total HT: : 120,00 € Commentaire Informations Bancaires : Banque: RIB: IBAN: BIC: Projet global Total HT Total TTC Acompte Soit HT Réglé le Facture d'acompte Total HT TVA 20 % Total TTC Net à payer Date d'échéance: : 27/06/2018 205,00 € 246,00 € 73,80 € 61,50€ 27/06/2018 F1806A-020 143,50€ 28,70€ 172,20€ 172,20 € 6 Banque RIB IBAN BIC TTC de NFast Société par actions simplifiée: Capital de 600 000,00 E SIRET: 106 814919 106: RCS: Brest APE/NAF: 6201Z- Num TVA: FR; 79814919 106 En cas der retard dep paiement, sera exigible, conformément: àl Tarticle L4 441-6 du code de commerce. une forfaitaire pour frais der recouvrement de 40 euros. Aucun escompte nes sera accordé enc cas dep paiement anticipé. créé avec IN Fast F180 8"
25,img_0000025.jpg,https://www.facture.net/blog/wp-content/uploads/2021/04/Facture-Word.jpg,B2B : Comment créer une facture entre professionnels ? - Facture.net,facture,./final/img_0000025.jpg,1,img_0000029.jpg,./facture/img_0000029.jpg,359.0,700.0,3.0,1.0, - - Moage - M - - - - - RPg FACTURE Logo Nom DATE Date - NDELAFACIURE VOTHEBOCIETE A Codep posial. Vile Telephone Vecopie Adressec de poumer Numéro FACTUREHA Aue Code postal Ville Telephene Telecopie Acesedes courier VENDEUR POSTE CONDITIONS DE PAIEMENT DATEDECHEANCE Alaricegtion QUANTITE DESCRIPTION PHIX UNITAIRE TOTALDELALIGNE Phal Puna a Pa Chmayaha Cymaph 0ynapwa CK-mapha MsimE MnitmE Mmnt MtmE MmE MmC Msent MmC Soustssal VVA Tosai -
